Wall time;Step;Value
1615691073.4483573;19532;0.631086111
1615691316.4752908;19580;0.623440146
1615691386.5717006;19595;0.602467358
1615691583.369337;19635;0.577057064
1615691613.548527;19641;0.592711627
1615691686.568594;19655;0.593159974
1615691734.0741756;19666;0.606223941
1615691786.991666;19675;0.689721406
1615692008.2909977;19721;0.608393312
1615692056.4565601;19732;0.612083077
1615692087.4137757;19738;0.599790394
1615692370.081804;19797;0.578033626
1615692490.4720235;19824;0.635730624
1615692609.349445;19847;0.627246022
1615693008.1382203;19917;0.646621108
1615693119.353599;19939;0.639971793
1615693287.6371136;19972;0.611469328
1615693379.2934291;19989;0.641833305
1615693422.3257616;19996;0.621600688
1615693632.0485244;20036;0.611337423
1615693701.3700764;20049;0.578826547
1615693728.6276176;20054;0.575774312
1615693754.4435217;20060;0.573331356
1615693774.972086;20063;0.568608046
1615694155.5129955;20139;0.614796817
1615694156.0415795;20140;0.593375266
1615694163.934302;20142;0.597537935
1615694368.9606051;20184;0.635988951
1615694386.8000178;20187;0.60605371
1615694528.4050145;20218;0.620282948
1615694662.4952412;20245;0.613051772
1615694684.831358;20248;0.615004361
1615694701.990877;20253;0.62646246
1615694983.8280041;20309;0.620646238
1615695073.6752963;20324;0.63605696
1615695114.899025;20333;0.629834235
1615695117.672269;20335;0.611691833
1615695373.5561929;20384;0.692234993
1615695441.0847452;20398;0.664970338
1615695690.2437677;20441;0.728865921
1615695933.6486213;20486;0.64637655
1615696162.8895218;20527;0.630820572
1615696237.4768834;20540;0.699111581
1615696238.622297;20541;0.686734617
1615696348.609615;20561;0.654933393
1615696358.552353;20563;0.676220298
1615696386.1283743;20568;0.687316775
1615696447.1715236;20579;0.676400959
1615697071.2003338;20690;0.673868477
1615697185.0247118;20711;0.645652533
1615697538.707587;20779;0.585273862
1615697550.7360904;20780;0.60112685
1615697561.0629957;20783;0.610101044
1615697561.6973002;20784;0.614262879
1615697763.9802268;20823;0.658664167
1615697813.1512663;20832;0.623478115
1615697937.1228585;20856;0.602649331
1615698106.6252093;20889;0.6100474
1615698230.753294;20914;0.626897752
1615698417.8754678;20950;0.616010964
1615698630.3215284;20988;0.651868165
1615698828.1471057;21028;0.61245501
1615698886.6891658;21036;0.619516194
1615699062.971381;21068;0.589254677
1615699129.8408868;21081;0.603686929
1615699480.6586614;21145;0.588101089
1615699841.709411;21210;0.61072892
1615699961.4146445;21233;0.616030514
1615700452.806596;21317;0.615105987
1615700476.819405;21320;0.630261779
1615700512.0148273;21325;0.644627452
1615700887.1953583;21392;0.605462372
1615700984.707642;21410;0.587637246
1615701387.2770069;21485;0.622331977
1615701613.2765608;21524;0.628318608
1615701630.1100554;21525;0.643594325
1615702551.3390164;21682;0.668567777
1615702816.4060636;21724;0.710917711
1615702818.9349067;21725;0.711590052
1615703191.4422808;21790;0.690057516
1615703219.8467846;21796;0.681331217
1615703333.592138;21816;0.674346983
1615703366.9321988;21822;0.660392225
1615703497.9480634;21843;0.63605839
1615703528.2329636;21849;0.630691946
1615703884.6688666;21909;0.618172586
1615704216.0416238;21968;0.637584686
1615704394.8942661;22000;0.657866061
1615704437.1189315;22007;0.650122225
1615705608.9169261;22221;0.639090776
1615705747.8385727;22246;0.656792402
1615705841.19111;22259;0.599254966
1615705982.3623283;22286;0.631348968
1615706029.959008;22293;0.609422326
1615706094.1985295;22304;0.586868703
1615706116.3826427;22309;0.571058095
1615706155.879819;22317;0.59119451
1615706250.2218022;22331;0.647780061
1615706420.1977549;22359;0.627950907
1615706809.500275;22428;0.623879135
1615706817.7556539;22431;0.594408631
1615707089.55744;22473;0.616553605
1615707288.0854921;22508;0.657221913
1615707506.0140462;22545;0.652475715
1615708025.4976635;22636;0.612066686
1615708126.4944174;22652;0.65501684
1615708806.9309607;22759;0.661804557
1615708852.829869;22766;0.668426991
1615708927.399075;22778;0.672608256
1615709259.5286257;22829;0.697306037
1615709328.3349142;22840;0.704398096
1615709328.9143198;22841;0.694103241
1615709734.6944518;22931;0.701191723
1615709751.6886857;22934;0.673055768
1615710726.2014365;23081;0.695277929
1615710744.5838792;23085;0.68546617
1615710749.2886415;23086;0.670813799
1615710874.9785476;23103;0.647844493
1615710982.489632;23118;0.678660154
1615711053.9148314;23128;0.670894742
1615711125.2000887;23139;0.651542187
1615711161.0936854;23144;0.681616724
1615711199.761787;23149;0.676933825
1615711223.8950493;23153;0.659780622
1615711266.3322873;23159;0.693804801
1615711409.0797338;23183;0.669201076
1615711461.452922;23193;0.660524666
1615711623.6982749;23219;0.657386124
1615711644.003389;23221;0.660473824
1615711888.074162;23264;0.690731764
1615712030.5594432;23287;0.69983536
1615712338.9535005;23338;0.66702503
1615712487.3925662;23362;0.676918089
1615712598.887671;23381;0.648383081
1615712680.0868943;23395;0.643913805
1615712893.8303611;23428;0.678808153
1615713559.3608422;23541;0.669112623
1615713858.5762482;23590;0.651589155
1615714217.772036;23651;0.720879197
1615714329.0479543;23671;0.66302675
1615714403.8470435;23682;0.679391861
1615714549.4569395;23702;0.693754196
1615714976.147735;23762;0.629867792
1615715050.9688551;23775;0.632851481
1615715317.0288272;23812;0.658504546
1615715458.4818442;23832;0.665842295
1615715532.031969;23843;0.681116939
1615716083.4111648;23929;0.651224852
1615716152.6148973;23939;0.653790414
1615717080.3268926;24080;0.640886486
1615717346.0488694;24117;0.628995061
1615717363.1320612;24119;0.62680006
1615717565.4015458;24148;0.702571988
1615717836.2424273;24187;0.700266302
1615718187.9458148;24235;0.631485164
1615718501.8979065;24283;0.698550761
1615718507.565999;24285;0.75808233
1615718563.009962;24293;0.704303682
1615718779.4294574;24323;0.689772546
1615718940.3936439;24346;0.676305711
1615719041.8362331;24360;0.713752866
1615719451.2028084;24417;0.714504778
1615720115.1318061;24513;0.670363367
1615720408.5590105;24558;0.651431441
1615720429.4506805;24562;0.629482627
1615720814.4247243;24622;0.570160687
1615721114.1748726;24668;0.659444749
1615721311.8040946;24698;0.676464558
1615721457.8601642;24720;0.660210252
1615721520.131133;24728;0.615364492
1615721933.215793;24791;0.655413151
1615722368.830326;24850;0.698548973
1615722540.9033558;24880;0.633724451
1615722696.9587624;24902;0.649908185
1615722914.7716513;24935;0.639794469
